timestamp,temperature,humidity,is_weekend,is_holiday,consumer_type,price_signal,historical_avg_demand,voltage_level,grid_frequency,energy_source_mix,demand_category
2024-01-02 15:00:00,0.4846531072218132,0.35268174484414216,0,0,industrial,0.5729105827277624,0.6658739895025443,0.32746973456037054,0.30331423140491864,0.1490054022784503,Medium
2024-01-02 16:00:00,0.5610000811993981,0.7180741854249912,0,0,commercial,0.2523194037576727,0.6962198946491229,0.40868237821438136,0.5221166442348846,0.546133468173242,Low
2024-01-02 17:00:00,0.4810595127925691,0.29380537817705177,0,0,commercial,0.3415332224861626,0.7120064431557243,0.46911511825277064,0.5136622444449941,0.09233719031243129,Low
2024-01-02 18:00:00,0.4406004472602836,0.5645846984677652,0,0,commercial,0.28574481527255424,0.6901175053266249,0.5788195417174782,0.1929686246305593,0.3759473758780699,Low
2024-01-02 19:00:00,0.4144578699035114,0.4737283650884716,0,0,commercial,0.41094891222000884,0.646921591043566,0.3982040389899062,0.6043933492727618,0.016915968032368972,Low
2024-01-02 20:00:00,0.24848402033381703,0.6623917301473861,0,0,commercial,0.437895790782303,0.6310775750097948,0.574790884417892,0.35936362885089324,0.38612402866758133,Low
2024-01-02 21:00:00,0.3554304408332002,0.9370682365714811,0,0,industrial,0.4940829456243315,0.6207585067900769,0.5881240938699941,0.45363640004482875,0.16602561736444163,Medium
2024-01-02 22:00:00,0.39196913270784695,0.7316755420181025,0,0,industrial,0.6115278802113736,0.6382525078718011,0.5524108266284378,0.39096643955586785,0.2696172688719908,Medium
2024-01-02 23:00:00,0.6059191252854249,0.21116736238313094,0,0,commercial,0.5058183481134922,0.6458896827307452,0.34469766127266865,0.6913630076432327,0.20692619501089968,Medium
2024-01-03 00:00:00,0.5053406005808113,0.026388986399229708,0,0,residential,0.44101436558036655,0.596257912415413,0.605399123280586,0.6490355800421952,0.10334945157570172,Low
2024-01-03 01:00:00,0.20837713960484502,0.25875400401624926,0,0,industrial,0.690116809163778,0.6116603900524265,0.8688755848031589,0.1704353433137129,0.3730715373519523,High
2024-01-03 02:00:00,0.5025869604069414,0.5934173253241726,0,0,residential,0.5876240363592097,0.57721119113108,0.5691578009578295,0.7878520519551842,0.5291770104244184,Medium
2024-01-03 03:00:00,0.40261989433699175,0.046744152664879746,0,0,industrial,0.891378927846297,0.6044238777211648,0.046763235807614656,0.3424176407629318,0.5754744352287342,High
2024-01-03 04:00:00,0.3614809363453866,0.49415710451736605,0,0,commercial,0.9125773856954119,0.5780978658402587,0.7316392450735387,0.76413447924498,0.11511139937138634,High
2024-01-03 05:00:00,0.5431271869150884,0.595192051128447,0,0,industrial,0.9999999999999999,0.6042773905845209,0.41424341083266025,0.406431270858306,0.4303465781864888,High
2024-01-03 06:00:00,0.6022367587744766,0.3311338399756065,0,0,commercial,0.8184187778150379,0.6222419017297218,0.8989952780072965,0.39358491308034615,0.39850437875498423,High
2024-01-03 07:00:00,0.588179891024813,0.7702287031595105,0,0,industrial,0.9956341366308304,0.7037423757463124,0.5480049015502964,0.40777825637174914,0.2057933493174486,High
2024-01-03 08:00:00,0.3386030748191363,0.10222318359556148,0,0,commercial,0.661766108748936,0.6797333610166758,0.2538897475810957,0.38450481370402656,0.011090726268101647,High
2024-01-03 09:00:00,0.4133148361287091,0.07058788747907796,0,0,commercial,0.6516023516827455,0.6795628428040148,0.19183597984393863,0.8281272870217151,0.4137861398229994,High
2024-01-03 10:00:00,0.5035990076570305,0.7272678429416743,0,0,commercial,0.6607931397454511,0.7028955182600427,0.7804435063343673,0.4337060792778118,0.5673151291664185,High
2024-01-03 11:00:00,0.5944196732777295,0.4932773115619653,0,0,commercial,0.6771131301317611,0.707575434353064,0.7095977918116443,0.399441915063548,0.37915937219890694,High
2024-01-03 12:00:00,0.38935629510696845,0.6872603917822491,0,0,residential,0.4053258885099794,0.6736011042541943,0.8925132493024197,0.45696618301554537,0.26098070798452666,Low
2024-01-03 13:00:00,0.4307314444670546,0.43227622639762986,0,0,commercial,0.42013559026129565,0.6728921130866627,0.5307866377042139,0.2985846967286818,0.3149349498682389,Medium
2024-01-03 14:00:00,0.30094907216741396,0.24280384832528146,0,0,residential,0.243319558854865,0.6781168736055605,0.5197712876058969,0.6875001787187145,0.11948390835066966,Low
2024-01-03 15:00:00,0.28828038526470223,0.8186866078338189,0,0,residential,0.0881069261143107,0.6224507444610605,0.4665043890469862,0.22218857278031123,0.4502632695060893,Low
2024-01-03 16:00:00,0.5714397844141831,0.7988907722902048,0,0,commercial,0.4893050311829804,0.6422276809881184,0.42150336041014835,0.3521688468935906,0.447786946299802,Medium
2024-01-03 17:00:00,0.6480840324822575,0.6935894421562507,0,0,residential,0.17100522827465092,0.6206324782129782,0.46491861412821045,0.5873373241222808,0.08699439864874045,Low
2024-01-03 18:00:00,0.44675186648788645,0.2686900058277044,0,0,industrial,0.5304572352828579,0.662616601102755,0.5645145895205959,0.45170998913627614,0.5267770370020483,Medium
2024-01-03 19:00:00,0.5983649475070473,0.5885431254206186,0,0,commercial,0.45309447615235576,0.6851415358303017,0.39119301618732116,0.5285788879314737,0.16124952684740598,Medium
2024-01-03 20:00:00,0.507880456578692,0.3580123837902218,0,0,residential,0.2980253235707436,0.6511807818073052,0.25640643236457183,0.6778007946831934,0.589387206558245,Low
2024-01-03 21:00:00,0.36596391505171233,0.08712355941231054,0,0,commercial,0.4392094131566643,0.6349379614334065,0.5551106375937902,0.5975197058297255,0.22952499584476224,Low
2024-01-03 22:00:00,0.5078465660262748,0.9174436220818059,0,0,commercial,0.5283920658289171,0.6199539853602358,0.3875522563528069,0.466136161220966,0.10642797502357285,Medium
2024-01-03 23:00:00,0.6737108393415698,0.13261149494325364,0,0,commercial,0.6746234023771457,0.6427154844270193,0.0,0.7621486895078178,0.21080222742452534,High
2024-01-04 00:00:00,0.45185252738927695,0.9505503567035236,0,0,residential,0.44450087539471583,0.6400951249370834,0.6192373388278156,0.3499959870825151,0.2639153125101935,Low
2024-01-04 01:00:00,0.6774614868935265,0.44351677891322194,0,0,industrial,0.8138042209587414,0.6630068283749555,0.34805577150567935,0.43007445413746836,0.041236845348286144,High
2024-01-04 02:00:00,0.08761239616893415,0.18119427369485686,0,0,industrial,0.7432540262268891,0.6844212012672752,0.6370733855133368,0.4406705645891975,0.34679581007603844,High
2024-01-04 03:00:00,0.5727615610601582,0.5399448394008237,0,0,residential,0.44063922262396915,0.6229577946675402,0.6331637450250618,0.4297541373888123,0.35845235557834865,Medium
2024-01-04 04:00:00,0.4691732389202635,0.872829332548059,0,0,commercial,0.7817068730520284,0.6205287231002679,0.5753131268654332,0.2831346567218418,0.4432901927818421,High
2024-01-04 05:00:00,0.41475337955518243,0.7313264017793664,0,0,residential,0.6112987483931677,0.5559643838684956,0.9367349259314448,0.2051167932744562,0.017137349109981048,High
2024-01-04 06:00:00,0.46983770312582784,0.8060757471873019,0,0,residential,0.5175360995158754,0.5082155498444028,0.5064586880418211,0.5085582124303798,0.3245922613625495,Medium
2024-01-04 07:00:00,0.17672661856645197,0.6574767701725146,0,0,residential,0.6105482603660849,0.4274283194114856,0.48235750076528117,0.34921683287434746,0.0313897901680984,Medium
2024-01-04 08:00:00,0.4259368410303601,0.6911560884863932,0,0,commercial,0.7392709822456908,0.4367064505168976,0.6406468907350051,0.7346179631479899,0.42060266617336517,High
2024-01-04 09:00:00,0.5072428114868578,0.8489471693090487,0,0,residential,0.50600584316018,0.3797546991838576,0.5199480641574787,0.43428553863298447,0.033083299925426274,Medium
2024-01-04 10:00:00,0.665232895778346,0.2460879728555041,0,0,commercial,0.6256867657375619,0.39005082735723473,0.7185121440649898,0.40714713560274873,0.5470408155064244,High
2024-01-04 11:00:00,0.3838451607860782,0.4871772484938781,0,0,residential,0.5962849327598306,0.3741276859097278,0.3218056846429391,0.6112503864061054,0.42116606632293996,Medium
2024-01-04 12:00:00,0.3429340482323806,0.21747126257295202,0,0,industrial,0.5786623017756852,0.4179756337890508,0.32452161481341957,0.5062820148459153,0.30426905140332505,High
2024-01-04 13:00:00,0.3861729275482594,0.9881890116908478,0,0,residential,0.29750002082610705,0.3903201539407455,0.6540599371416533,0.41866873077303524,0.2647100221984886,Low
2024-01-04 14:00:00,0.5859416609668437,0.9443380115649334,0,0,residential,0.31084446550171296,0.389761389529097,0.33878814258257517,0.3481161182711361,0.07808139523305732,Low
2024-01-04 15:00:00,0.5032448601862135,0.03467847252194134,0,0,industrial,0.5299548715221875,0.45210276232015634,0.6284689296502695,1.0,0.17434442798683622,Medium
2024-01-04 16:00:00,0.38222548396239053,0.7045285963750008,0,0,commercial,0.45306508017326463,0.4514775728025091,0.58942440893422,0.5001540637382433,0.5213617026689087,Medium
2024-01-04 17:00:00,0.5292550594908059,0.9254224571135234,0,0,commercial,0.25478149923685234,0.4774140498452111,0.4155921919834542,0.6097474422647693,0.5426727542578724,Low
2024-01-04 18:00:00,0.4705871778493802,0.17661136365328867,0,0,residential,0.29249268574337906,0.4305305258166241,0.5889618291452647,0.2901510492182169,7.216525591438594e-05,Low
2024-01-04 19:00:00,0.5934470009170313,0.5661338497286523,0,0,industrial,0.5969303828453364,0.45378306744633523,0.3273927691499141,0.3576319898328606,0.3563532660527664,Medium
2024-01-04 20:00:00,0.3579383513843415,0.9156082012034985,0,0,commercial,0.32080687834020016,0.47611628967756303,0.36571823728626374,0.7656372720774982,0.43150408452595856,Low
2024-01-04 21:00:00,0.41071407861707143,0.029167182946760573,0,0,residential,0.1306295327157464,0.43858540596176443,0.49026972155355786,0.6571401955629526,0.37112990183173644,Low
2024-01-04 22:00:00,0.401629497681524,0.6963283745881588,0,0,industrial,0.5355650476563479,0.4491791128986371,0.5418916341331297,0.5146882342766119,0.04866520890330123,Medium
2024-01-04 23:00:00,0.250599476311948,0.2940339329785797,0,0,commercial,0.4164752840871059,0.4066937877552359,0.479418255266288,0.387419455811596,0.13034912276183638,Low
2024-01-05 00:00:00,0.49864508037601873,0.9245655998625804,0,0,commercial,0.5570709179839518,0.44318857289840885,0.5997308293728034,0.40979406401589813,0.1499319691360174,Medium
2024-01-05 01:00:00,0.4937021693717455,0.9714869489993749,0,0,industrial,0.6636843245097127,0.4298871390598,0.5924395238625824,0.34275067725175745,0.4990054635616886,High
2024-01-05 02:00:00,0.45762353140680023,0.9445463121137372,0,0,industrial,0.84321075697846,0.4508809686517168,0.778749431649552,0.26984371299257504,0.2777363934184526,High
2024-01-05 03:00:00,0.42383432510196195,0.4718819759292101,0,0,industrial,0.7231533202281765,0.4909566545942692,0.5134424906988553,0.5853936798632802,0.29192352983076797,High
2024-01-05 04:00:00,0.25738608668932705,0.8618655590510622,0,0,industrial,0.8268794671302092,0.5091094681293145,0.7240757838074474,0.5270040965846619,0.560949611805413,High
2024-01-05 05:00:00,0.39760677787085696,0.8442750972162718,0,0,residential,0.44144753491809785,0.4916644727220527,0.679357842079277,0.5569179071383772,0.3821409068350019,Medium
2024-01-05 06:00:00,0.40859223305603043,0.3159062709700531,0,0,industrial,0.953680895461633,0.5534569205266662,0.9036109076526664,0.39419437639818256,0.5391992714948696,High
2024-01-05 07:00:00,0.34381032884926566,0.828554295671162,0,0,commercial,0.7122346345784393,0.5816733426546357,0.5082213287568553,0.484056250710978,0.2737192498161346,High
2024-01-05 08:00:00,0.4341672027155967,0.0322458525904703,0,0,commercial,0.5985284331909172,0.5598220024388674,0.4603577597731805,0.37976493420681123,0.0893474106905813,Medium
2024-01-05 09:00:00,0.5138594301842707,0.5946158967173212,0,0,residential,0.5317811357901686,0.5599283139967062,0.7343850903252704,0.33498628769165606,0.5579730693179072,Medium
2024-01-05 10:00:00,0.7227874381756071,0.22631955596811826,0,0,commercial,0.7740992254366527,0.5809599371887453,0.5919440949275998,0.6981072982485799,0.2750379235098903,High
2024-01-05 11:00:00,0.48151194191166746,0.1162694394329209,0,0,commercial,0.6278831023668358,0.5912141116120866,0.7382985922831242,0.4637143568431057,0.1086779583888671,Medium
2024-01-05 12:00:00,0.4932081064968059,0.0724133955961368,0,0,industrial,0.4794546182589473,0.5833783796096226,0.6460564533934097,0.5222455990944255,0.18118699930988577,Medium
2024-01-05 13:00:00,0.4464085066644701,0.6951905955622415,0,0,commercial,0.453902877384485,0.6003710183755393,0.18496679822077056,0.572034263803161,0.03012600471069038,Low
2024-01-05 14:00:00,0.18642463247137278,0.33679620459844783,0,0,residential,0.4572728965929794,0.6189994478110394,0.5904562951755192,0.4656151527508854,0.2807992175386531,Low
2024-01-05 15:00:00,0.4531652092606643,0.7238268424199308,0,0,industrial,0.4953738242394691,0.615262488081485,0.5798244552717362,0.4817804634812788,0.5118565293552312,Medium
2024-01-05 16:00:00,0.4653930214523663,0.06075209142346982,0,0,industrial,0.6408538016674404,0.6426683300553684,0.5507391199346747,0.2804936376728122,0.5601615091358039,Medium
2024-01-05 17:00:00,0.8041317159298621,0.31207496277068714,0,0,residential,0.3703298524437265,0.627863947688799,0.5074072688516233,0.309385673254738,0.5595741513660314,Low
2024-01-05 18:00:00,0.42978670395084817,0.5375217940308148,0,0,industrial,0.4605405130351564,0.6638575372067184,0.26900440368905354,0.30154509176979616,0.07481355868842318,Medium
2024-01-05 19:00:00,0.49941010238948913,0.7901497530575183,0,0,industrial,0.5370276191714299,0.6578069162453506,0.6717564207675366,0.5371085202890029,0.22901516220033238,Medium
2024-01-05 20:00:00,0.4520095995049196,0.3155563670002475,0,0,residential,0.07206657561658936,0.6152907169429822,0.5900393313389545,0.45603803150606836,0.016572276363341354,Low
2024-01-05 21:00:00,0.29216093093689965,0.6244020002809032,0,0,industrial,0.4346864322680456,0.6573807591414198,0.7089530332732394,0.3093983311853705,0.5130796842306671,Medium
2024-01-05 22:00:00,0.6179998417249231,0.8859336627804517,0,0,residential,0.26942722126601504,0.6135863514624411,0.2777227055416809,0.533262584761161,0.21502655700628862,Low
2024-01-05 23:00:00,0.5628983691767011,0.6143180857414039,0,0,residential,0.26134104425152416,0.5926880730397297,0.6118181112893444,0.5277055423952532,0.378557096737578,Low
2024-01-06 00:00:00,0.5684099170764465,0.22928659002130636,1,0,commercial,0.5021686772433073,0.5683232518512424,0.4906826113508327,0.33989116172070055,0.8291394460868157,Medium
2024-01-06 01:00:00,0.32871162526487396,0.019568943597734423,1,0,commercial,0.48407786115883067,0.5255914318797705,0.5524833529614259,0.4410668097861361,0.6579881025246077,Medium
2024-01-06 02:00:00,0.6546465205057475,0.8699665501063287,1,0,industrial,0.751011830036849,0.5206449019496082,0.4925605217155047,0.5282644277770387,0.583895150699739,High
2024-01-06 03:00:00,0.259291877708009,0.01642017197615031,1,0,industrial,0.7708221499291789,0.5233271160745936,0.6177742516309763,0.3151121600714504,0.9776314461019778,High
2024-01-06 04:00:00,0.5396285684866351,0.8745949264784247,1,0,residential,0.572601875022804,0.46066137566257126,0.5024053554793113,0.5311587990160689,0.9789975855703023,Medium
2024-01-06 05:00:00,0.7656785820649562,0.5269089866008276,1,0,industrial,0.8664634956256377,0.5220381383289894,0.3572241481568481,0.4909391088002977,0.5736844652637173,High
2024-01-06 06:00:00,0.3172725381896835,0.9393186320190821,1,0,residential,0.4927723399122438,0.4477365979814456,0.5431159979071598,0.29375224804941524,0.6878771547345278,Medium
2024-01-06 07:00:00,0.3770750001932798,0.7982546135191979,1,0,residential,0.49078977436402893,0.3953439844461588,0.49402779494269833,0.47862055457941466,0.9840146364828531,Medium
2024-01-06 08:00:00,0.470949993773236,0.9985121625935205,1,0,industrial,0.9172274425364931,0.44171363203094227,0.5153844186625074,0.5007398848124041,0.40282480942585386,High
2024-01-06 09:00:00,0.3859306649580516,0.34769327628074564,1,0,residential,0.37163457533005995,0.4269322061883907,0.008430605974385053,0.3503501076279463,0.6476810783523796,Low
2024-01-06 10:00:00,0.2383146585365943,0.7664840946828855,1,0,commercial,0.49908401868953367,0.37550025012250465,0.6404776559708925,0.36228809698489073,0.4602182274579216,Medium
2024-01-06 11:00:00,0.46656764313808063,0.39919699714163714,1,0,industrial,0.6375592519868359,0.39565667466245635,0.4776178512020257,0.29235394416232907,0.7056092135212302,High
2024-01-06 12:00:00,0.3071559043548151,0.4775748397939845,1,0,commercial,0.5772882108262257,0.37478830635713756,0.3088481499581617,0.3771935732299454,0.4147140097468349,Medium
2024-01-06 13:00:00,0.5236623037792679,0.626025056484993,1,0,industrial,0.5711098297964677,0.3889228924230821,0.6796579895323234,0.4434547168749532,0.6442107736133467,Medium
2024-01-06 14:00:00,0.32729679849670557,0.8735646745454995,1,0,residential,0.23445805291528765,0.36232418549715995,0.6329216714380319,0.36270689410314105,0.5324133739871143,Low
2024-01-06 15:00:00,0.6753880088527969,0.984584553739128,1,0,industrial,0.5455553193312018,0.3488315488811038,0.47555102217222167,0.22009464683672064,0.7201095406015919,Medium
2024-01-06 16:00:00,0.3464920288804231,0.7675752496168651,1,0,commercial,0.2983080966378081,0.2965014606215721,0.34085251898030045,0.34085841958698637,0.9979140015565263,Low
2024-01-06 17:00:00,0.4115035671024425,0.41512086505702306,1,0,residential,0.17001453152342094,0.2694878092315358,0.5580752161325933,0.3820021138837504,0.8805578218574787,Low
2024-01-06 18:00:00,0.5715795356319557,0.418731035891978,1,0,industrial,0.46404645406551304,0.2677332419445495,0.5491059787180701,0.5691656415960296,0.9076402569955629,Medium
2024-01-06 19:00:00,0.2833948907530337,0.7367135879239461,1,0,industrial,0.3404748452459635,0.22468461638300408,0.6799471569994147,0.535486784943437,0.7813261084047118,Low
2024-01-06 20:00:00,0.4889664288708787,0.23513658962650097,1,0,industrial,0.4784404704877029,0.2891069147387535,0.4565403115106639,0.5721050970853199,0.4248550018189944,Medium
2024-01-06 21:00:00,0.6411630735901082,0.10612058160908167,1,0,commercial,0.37830668646992727,0.27790308920856255,0.7241343603931849,0.33321026766405026,0.5240667273672389,Low
2024-01-06 22:00:00,0.23030509935129942,0.3516253481020186,1,0,commercial,0.37813029550659116,0.2807199434865453,0.4407789317414377,0.46675407418378967,0.9553269149999654,Low
2024-01-06 23:00:00,0.4829294845333144,0.28386773626301576,1,0,industrial,0.5482675649999299,0.31917937437914645,0.3092272999573078,0.07781712574108468,0.619722547278364,Medium
2024-01-07 00:00:00,0.4935368919366283,0.29298726189051383,1,0,residential,0.40729631893767115,0.3031716923731915,0.34410001991320893,0.5103354441258858,0.46212706165398254,Low
2024-01-07 01:00:00,0.5671117669800788,0.22993846876586066,1,0,residential,0.3966610153691784,0.2769235594973507,0.5188108087175047,0.5379334170744272,0.8216383837200808,Low
2024-01-07 02:00:00,0.2825369269177751,0.03735966775882016,1,0,commercial,0.39372967197164843,0.2213611871520733,0.5183040913531869,0.39196090900043146,0.5797014652751468,Medium
2024-01-07 03:00:00,0.2707655826874189,0.013005827319386709,1,0,residential,0.4515924564654735,0.14711927022970794,0.5825426361657371,0.49009077577697013,0.5613281950233645,Low
2024-01-07 04:00:00,0.5304778017988501,0.9882436956276206,1,0,commercial,0.5963774976206077,0.1674876611329248,0.5142445123664743,0.21553944553413373,0.9991051141756057,High
2024-01-07 05:00:00,0.49876692930625344,0.42518282156465914,1,0,industrial,0.8877217005143968,0.16355724512031689,0.6885995228289659,0.32380029272947297,0.9151435776482412,High
2024-01-07 06:00:00,0.4922132458342524,0.38149490441071343,1,0,commercial,0.7509508295049933,0.20903745738094504,0.48636579465276153,0.5613721122643796,0.6448348400085069,High
2024-01-07 07:00:00,0.5057395180314679,0.6784566261925324,1,0,commercial,0.7328458425265311,0.25777216301374484,0.203009218289254,0.5228217317457222,0.9884679644841511,High
2024-01-07 08:00:00,0.36104356366651125,0.21449928471040447,1,0,industrial,0.8088219811295582,0.24291630686564591,0.5092274788980227,0.3828267587208387,0.7902412529617264,High
2024-01-07 09:00:00,0.48964217786256337,0.9502726521668163,1,0,residential,0.5471479359838859,0.2609714692800065,0.2012941645890276,0.5683351130371577,0.8454251855535234,Medium
2024-01-07 10:00:00,0.49821544910053905,0.7857472734082116,1,0,commercial,0.49076893318837145,0.2558676887700635,0.573321015840162,0.4662607879465739,0.4188227216045166,Medium
2024-01-07 11:00:00,0.35620472773391854,0.08494042383367117,1,0,commercial,0.5657111179440405,0.21819806914540774,0.7016430870479464,0.36881881812617223,0.47291568781404314,Medium
2024-01-07 12:00:00,0.7199101625299765,0.4149338250437786,1,0,industrial,0.6542652643399959,0.2551478406298262,0.3679514471061598,0.417560142091169,0.7800172812398072,High
2024-01-07 13:00:00,0.5236962043031255,0.8790361044390276,1,0,residential,0.23021731066929674,0.2015545610524887,0.7606540538893354,0.3762201345376823,0.9396916921483912,Low
2024-01-07 14:00:00,0.28897155071243064,0.945014432242995,1,0,commercial,0.31660795196102554,0.21989279576428977,0.6666376484460139,0.26576012537879024,0.7744085385803603,Low
2024-01-07 15:00:00,0.5494532832204051,0.4650314125604249,1,0,industrial,0.5266410844992052,0.24001660347768272,0.7260217939987186,0.6358711586246599,0.4803726571579321,Medium
